facility_id,category,fire_status,outcome,FIPS,RPL_THEMES,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4
RED-007338,residential_elderly_disabled,,outside_all_perimeters,06037123602,0.7913,0.8455,0.854,0.3479,0.6355
RED-012634,residential_elderly_disabled,,outside_all_perimeters,06037123602,0.7913,0.8455,0.854,0.3479,0.6355
RED-017786,residential_elderly_disabled,,outside_all_perimeters,06037128220,0.6347,0.7414,0.3736,0.5039,0.5936
RED-010088,residential_elderly_disabled,,outside_all_perimeters,06111006900,0.7186,0.7801,0.6334,0.2964,0.7101
RED-022178,residential_elderly_disabled,,outside_all_perimeters,06111006900,0.7186,0.7801,0.6334,0.2964,0.7101
RED-022287,residential_elderly_disabled,,outside_all_perimeters,06111006600,0.1814,0.0741,0.4313,0.1548,0.3493
RED-021545,residential_elderly_disabled,,outside_all_perimeters,06111006600,0.1814,0.0741,0.4313,0.1548,0.3493
RED-004590,residential_elderly_disabled,,outside_all_perimeters,06111006600,0.1814,0.0741,0.4313,0.1548,0.3493
RED-010260,residential_elderly_disabled,,outside_all_perimeters,06111006600,0.1814,0.0741,0.4313,0.1548,0.3493
RED-020841,residential_elderly_disabled,,outside_all_perimeters,06111006600,0.1814,0.0741,0.4313,0.1548,0.3493
RED-011931,residential_elderly_disabled,,outside_all_perimeters,06111006600,0.1814,0.0741,0.4313,0.1548,0.3493
RED-017863,residential_elderly_disabled,,outside_all_perimeters,06111006600,0.1814,0.0741,0.4313,0.1548,0.3493
RED-001842,residential_elderly_disabled,,outside_all_perimeters,06059086803,0.9195,0.7952,0.7416,0.6691,0.9855
RED-018296,residential_elderly_disabled,,outside_all_perimeters,06059086803,0.9195,0.7952,0.7416,0.6691,0.9855
RED-013950,residential_elderly_disabled,,outside_all_perimeters,06037920329,0.2336,0.3677,0.1333,0.1876,0.2948
RED-020976,residential_elderly_disabled,,outside_all_perimeters,06059075701,0.321,0.1967,0.2869,0.47,0.5512
RED-006508,residential_elderly_disabled,,outside_all_perimeters,06059075701,0.321,0.1967,0.2869,0.47,0.5512
RED-022279,residential_elderly_disabled,,outside_all_perimeters,06067009105,0.4626,0.4819,0.5748,0.5429,0.3038
RED-001331,residential_elderly_disabled,,outside_all_perimeters,06059032002,0.1551,0.1458,0.2521,0.1216,0.2775
RED-001715,residential_elderly_disabled,,outside_all_perimeters,06059001802,0.8654,0.7045,0.7702,0.7473,0.9513
RED-013106,residential_elderly_disabled,,outside_all_perimeters,06073002804,0.3869,0.6111,0.0288,0.2632,0.6523
RED-010671,residential_elderly_disabled,,outside_all_perimeters,06037133000,0.6716,0.7685,0.6081,0.4586,0.5113
RED-023207,residential_elderly_disabled,,outside_all_perimeters,06037301702,0.7,0.8713,0.4303,0.2472,0.6661
RED-002292,residential_elderly_disabled,,outside_all_perimeters,06037301702,0.7,0.8713,0.4303,0.2472,0.6661
RED-008435,residential_elderly_disabled,,outside_all_perimeters,06115040702,0.2575,0.2283,0.2728,0.4189,0.3385
RED-016076,residential_elderly_disabled,,outside_all_perimeters,06001436601,0.7186,0.5333,0.4096,0.7967,0.9527
RED-000125,residential_elderly_disabled,,outside_all_perimeters,06037554518,0.3212,0.2667,0.6222,0.8309,0.1248
RED-022334,residential_elderly_disabled,,outside_all_perimeters,06029003134,0.2476,0.3826,0.071,0.5084,0.2969
RED-019361,residential_elderly_disabled,,outside_all_perimeters,06029003129,0.3317,0.577,0.7267,0.7603,0.0
RED-017710,residential_elderly_disabled,,outside_all_perimeters,06029003129,0.3317,0.577,0.7267,0.7603,0.0
RED-021071,residential_elderly_disabled,,outside_all_perimeters,06029003129,0.3317,0.577,0.7267,0.7603,0.0
RED-010540,residential_elderly_disabled,,outside_all_perimeters,06037111401,0.414,0.2277,0.5745,0.3431,0.6203
RED-014694,residential_elderly_disabled,,outside_all_perimeters,06013337202,0.7087,0.3527,0.7952,0.3057,0.9875
RED-010429,residential_elderly_disabled,,outside_all_perimeters,06059042307,0.4053,0.2535,0.4466,0.3889,0.6374
RED-023457,residential_elderly_disabled,,outside_all_perimeters,06071001305,0.9937,0.9654,0.9159,0.8845,0.9858
RED-014789,residential_elderly_disabled,,outside_all_perimeters,06037134302,0.4919,0.4683,0.6883,0.4605,0.3684
RED-009161,residential_elderly_disabled,,outside_all_perimeters,06037139301,0.1239,0.0681,0.2325,0.2098,0.2835
RED-020682,residential_elderly_disabled,,outside_all_perimeters,06037132302,0.6381,0.7073,0.3894,0.6907,0.5665
RED-011380,residential_elderly_disabled,,outside_all_perimeters,06037137301,0.0272,0.1092,0.0974,0.0713,0.0632
RED-001719,residential_elderly_disabled,,outside_all_perimeters,06059087001,0.9647,0.9296,0.784,0.6669,0.9856
RED-021877,residential_elderly_disabled,,outside_all_perimeters,06115040100,0.89,0.9338,0.8534,0.2585,0.8502
RED-008497,residential_elderly_disabled,,outside_all_perimeters,06037131802,0.2841,0.3676,0.331,0.637,0.1462
RED-004551,residential_elderly_disabled,,outside_all_perimeters,06071002308,0.785,0.608,0.7475,0.7717,0.8741
RED-020740,residential_elderly_disabled,,outside_all_perimeters,06037271100,0.5413,0.5392,0.3912,0.3399,0.6893
RED-010520,residential_elderly_disabled,,outside_all_perimeters,06081607600,0.4375,0.2939,0.4648,0.4465,0.6368
RED-021720,residential_elderly_disabled,,outside_all_perimeters,06071002308,0.785,0.608,0.7475,0.7717,0.8741
RED-003775,residential_elderly_disabled,,outside_all_perimeters,06037131900,0.1726,0.5088,0.1033,0.4552,0.0366
RED-005259,residential_elderly_disabled,,outside_all_perimeters,06059001506,0.4402,0.2746,0.6059,0.4261,0.5713
RED-005066,residential_elderly_disabled,,outside_all_perimeters,06059021923,0.0736,0.2437,0.2006,0.2714,0.0236
RED-011100,residential_elderly_disabled,,outside_all_perimeters,06067009317,0.3752,0.2811,0.4097,0.5843,0.4474
RED-007794,residential_elderly_disabled,,outside_all_perimeters,06067009317,0.3752,0.2811,0.4097,0.5843,0.4474
RED-013254,residential_elderly_disabled,,outside_all_perimeters,06067009311,0.6116,0.6429,0.6614,0.5579,0.4495
RED-020829,residential_elderly_disabled,,outside_all_perimeters,06095252914,0.2816,0.3929,0.465,0.4655,0.1094
RED-022741,residential_elderly_disabled,,outside_all_perimeters,06037127910,0.9928,0.9624,0.8698,0.78,0.9965
RED-008286,residential_elderly_disabled,,outside_all_perimeters,06037901013,0.2006,0.259,0.3938,0.4945,0.0979
RED-014290,residential_elderly_disabled,,outside_all_perimeters,06037125102,0.1479,0.1811,0.1218,0.2136,0.2861
RED-004863,residential_elderly_disabled,,outside_all_perimeters,06065047901,0.2532,0.1916,0.6255,0.3261,0.1923
RED-018687,residential_elderly_disabled,,outside_all_perimeters,06065042739,0.3757,0.2851,0.6399,0.4447,0.3335
RED-016899,residential_elderly_disabled,,outside_all_perimeters,06037115403,0.7777,0.8248,0.3706,0.7473,0.8209
RED-022016,residential_elderly_disabled,,outside_all_perimeters,06037119700,0.3546,0.4112,0.27,0.6011,0.2937
RED-005520,residential_elderly_disabled,,outside_all_perimeters,06067008145,0.1952,0.3364,0.5207,0.089,0.0733
RED-014499,residential_elderly_disabled,,outside_all_perimeters,06071012001,0.7719,0.6235,0.7873,0.6831,0.8281
RED-001352,residential_elderly_disabled,,outside_all_perimeters,06071009502,0.8256,0.7518,0.8886,0.5976,0.7616
RED-020789,residential_elderly_disabled,,outside_all_perimeters,06073009705,0.1175,0.0298,0.2068,0.236,0.368
RED-016023,residential_elderly_disabled,,outside_all_perimeters,06041108202,0.5308,0.3713,0.5641,0.1751,0.8328
RED-002903,residential_elderly_disabled,,outside_all_perimeters,06067009632,0.4124,0.2773,0.6133,0.6268,0.3958
RED-010115,residential_elderly_disabled,,outside_all_perimeters,06067004015,0.4169,0.427,0.8945,0.4339,0.1108
RED-010784,residential_elderly_disabled,,outside_all_perimeters,06067009616,0.6183,0.5044,0.8718,0.5605,0.5001
RED-021756,residential_elderly_disabled,,outside_all_perimeters,06067009632,0.4124,0.2773,0.6133,0.6268,0.3958
RED-001123,residential_elderly_disabled,,outside_all_perimeters,06067004015,0.4169,0.427,0.8945,0.4339,0.1108
RED-008201,residential_elderly_disabled,,outside_all_perimeters,06083003004,0.2981,0.2046,0.3776,0.2641,0.4909
RED-001135,residential_elderly_disabled,,outside_all_perimeters,06067004015,0.4169,0.427,0.8945,0.4339,0.1108
RED-022460,residential_elderly_disabled,,outside_all_perimeters,06037651102,0.3374,0.1647,0.5187,0.3678,0.5243
RED-001030,residential_elderly_disabled,,outside_all_perimeters,06059063808,0.7804,0.7719,0.3559,0.6445,0.9158
RED-012709,residential_elderly_disabled,,outside_all_perimeters,06001441402,0.2249,0.1523,0.266,0.6969,0.2579
RED-021538,residential_elderly_disabled,,outside_all_perimeters,06013355120,0.5281,0.5844,0.7452,0.6175,0.2152
RED-022654,residential_elderly_disabled,,outside_all_perimeters,06067009611,0.5444,0.6909,0.3932,0.5812,0.3504
RED-014872,residential_elderly_disabled,,outside_all_perimeters,06077005135,0.403,0.19,0.658,0.3445,0.5915
RED-023093,residential_elderly_disabled,,outside_all_perimeters,06077005135,0.403,0.19,0.658,0.3445,0.5915
RED-000589,residential_elderly_disabled,,outside_all_perimeters,06037137502,0.2757,0.269,0.1724,0.2479,0.4962
RED-000218,residential_elderly_disabled,,outside_all_perimeters,06077004003,0.4176,0.4011,0.2499,0.5605,0.5273
RED-023713,residential_elderly_disabled,,outside_all_perimeters,06077004003,0.4176,0.4011,0.2499,0.5605,0.5273
RED-000587,residential_elderly_disabled,,outside_all_perimeters,06037211121,0.889,0.9104,0.6495,0.7641,0.8586
RED-008172,residential_elderly_disabled,,outside_all_perimeters,06013345203,0.1499,0.1538,0.2186,0.0317,0.3049
RED-019067,residential_elderly_disabled,,outside_all_perimeters,06075030301,0.1656,0.1507,0.0706,0.4723,0.3956
RED-015920,residential_elderly_disabled,,outside_all_perimeters,06075030301,0.1656,0.1507,0.0706,0.4723,0.3956
RED-005710,residential_elderly_disabled,,outside_all_perimeters,06019005204,0.8337,0.9091,0.8163,0.6691,0.584
RED-018380,residential_elderly_disabled,,outside_all_perimeters,06061021034,0.0414,0.0657,0.5832,0.1216,0.0069
RED-013188,residential_elderly_disabled,,outside_all_perimeters,06065043810,0.2299,0.3218,0.6644,0.4678,0.0312
RED-004570,residential_elderly_disabled,,outside_all_perimeters,06061020710,0.3407,0.1981,0.5547,0.052,0.5852
RED-000923,residential_elderly_disabled,,outside_all_perimeters,06073014803,0.554,0.5702,0.2802,0.1437,0.8271
RED-016699,residential_elderly_disabled,,outside_all_perimeters,06059088105,0.7176,0.7217,0.8046,0.752,0.4652
RED-009571,residential_elderly_disabled,,outside_all_perimeters,06067008119,0.5468,0.6345,0.5217,0.3445,0.4576
RED-002045,residential_elderly_disabled,,outside_all_perimeters,06111006700,0.1912,0.1169,0.4971,0.1261,0.2759
RED-021623,residential_elderly_disabled,,outside_all_perimeters,06111006700,0.1912,0.1169,0.4971,0.1261,0.2759
RED-011051,residential_elderly_disabled,,outside_all_perimeters,06111006600,0.1814,0.0741,0.4313,0.1548,0.3493
RED-022371,residential_elderly_disabled,,outside_all_perimeters,06067007428,0.2713,0.3501,0.4342,0.134,0.215
RED-013856,residential_elderly_disabled,,outside_all_perimeters,06073017403,0.0365,0.1303,0.2732,0.052,0.0215
RED-018162,residential_elderly_disabled,,outside_all_perimeters,06085503709,0.9713,0.8246,0.9629,0.9086,0.9677
RED-005359,residential_elderly_disabled,,outside_all_perimeters,06037901009,0.4691,0.4502,0.7855,0.4275,0.2672
RED-002667,residential_elderly_disabled,,outside_all_perimeters,06037900703,0.8377,0.7472,0.9304,0.6133,0.759
RED-019287,residential_elderly_disabled,,outside_all_perimeters,06037900703,0.8377,0.7472,0.9304,0.6133,0.759
RED-001385,residential_elderly_disabled,,outside_all_perimeters,06059086602,0.8393,0.7833,0.6409,0.7641,0.8839
RED-008794,residential_elderly_disabled,,outside_all_perimeters,06085503339,0.0658,0.0246,0.3067,0.7001,0.0538
RED-016584,residential_elderly_disabled,,outside_all_perimeters,06085503002,0.317,0.06,0.5723,0.3582,0.6217
RED-013536,residential_elderly_disabled,,outside_all_perimeters,06067008512,0.0122,0.049,0.0582,0.2408,0.0591
RED-013519,residential_elderly_disabled,,outside_all_perimeters,06025011801,0.4556,0.4723,0.7948,0.6647,0.1427
RED-008652,residential_elderly_disabled,,outside_all_perimeters,06067008508,0.146,0.0698,0.1737,0.3932,0.3381
RED-006543,residential_elderly_disabled,,outside_all_perimeters,06017031800,0.0115,0.025,0.2202,0.197,0.0177
RED-004767,residential_elderly_disabled,,outside_all_perimeters,06037127806,0.6559,0.8003,0.3064,0.71,0.5321
RED-022087,residential_elderly_disabled,,outside_all_perimeters,06037127806,0.6559,0.8003,0.3064,0.71,0.5321
RED-006249,residential_elderly_disabled,,outside_all_perimeters,06081606000,0.4895,0.4125,0.4545,0.5393,0.5831
RED-013999,residential_elderly_disabled,no_damage,in_perimeter_survived,06037460101,0.077,0.1199,0.2494,0.1802,0.0895
RED-006751,residential_elderly_disabled,,outside_all_perimeters,06037462500,0.1118,0.1226,0.2212,0.423,0.1269
RED-017954,residential_elderly_disabled,,outside_all_perimeters,06065043297,0.2274,0.2743,0.284,0.3814,0.2013
RED-018784,residential_elderly_disabled,,outside_all_perimeters,06013334001,0.6456,0.4895,0.5912,0.364,0.8812
RED-018836,residential_elderly_disabled,,outside_all_perimeters,06013333101,0.2345,0.295,0.2672,0.2432,0.2537
RED-020888,residential_elderly_disabled,,outside_all_perimeters,06037111402,0.9148,0.892,0.7985,0.4376,0.952
RED-008164,residential_elderly_disabled,,outside_all_perimeters,06037111402,0.9148,0.892,0.7985,0.4376,0.952
RED-011936,residential_elderly_disabled,,outside_all_perimeters,06037111402,0.9148,0.892,0.7985,0.4376,0.952
RED-000775,residential_elderly_disabled,,outside_all_perimeters,06059001503,0.5013,0.4591,0.4817,0.4357,0.5742
RED-021884,residential_elderly_disabled,,outside_all_perimeters,06059001503,0.5013,0.4591,0.4817,0.4357,0.5742
RED-018474,residential_elderly_disabled,,outside_all_perimeters,06059001503,0.5013,0.4591,0.4817,0.4357,0.5742
RED-001881,residential_elderly_disabled,,outside_all_perimeters,06037111402,0.9148,0.892,0.7985,0.4376,0.952
RED-020306,residential_elderly_disabled,,outside_all_perimeters,06037218900,0.9431,0.9481,0.7594,0.8691,0.8916
RED-000281,residential_elderly_disabled,,outside_all_perimeters,06111006600,0.1814,0.0741,0.4313,0.1548,0.3493
RED-007310,residential_elderly_disabled,,outside_all_perimeters,06059011709,0.0899,0.1252,0.186,0.3582,0.1053
RED-005738,residential_elderly_disabled,,outside_all_perimeters,06001402400,0.9017,0.8565,0.9258,0.7561,0.7708
RED-009325,residential_elderly_disabled,,outside_all_perimeters,06019001700,0.7793,0.6936,0.822,0.6647,0.7393
RED-013851,residential_elderly_disabled,,outside_all_perimeters,06019001700,0.7793,0.6936,0.822,0.6647,0.7393
RED-001006,residential_elderly_disabled,,outside_all_perimeters,06085502906,0.1763,0.1748,0.1727,0.3413,0.292
RED-020813,residential_elderly_disabled,,outside_all_perimeters,06059001402,0.4903,0.3473,0.6683,0.5505,0.5221
RED-005072,residential_elderly_disabled,,outside_all_perimeters,06085512029,0.2506,0.2477,0.2298,0.4246,0.3262
RED-022133,residential_elderly_disabled,,outside_all_perimeters,06001437500,0.8121,0.5679,0.8401,0.7931,0.9198
RED-000056,residential_elderly_disabled,,outside_all_perimeters,06013355120,0.5281,0.5844,0.7452,0.6175,0.2152
RED-007530,residential_elderly_disabled,,outside_all_perimeters,06065042732,0.2685,0.3981,0.5095,0.3804,0.0837
RED-015187,residential_elderly_disabled,,outside_all_perimeters,06065049701,0.0967,0.1562,0.3129,0.1614,0.0801
RED-011972,residential_elderly_disabled,,outside_all_perimeters,06019005529,0.0274,0.0804,0.3299,0.253,0.0066
RED-008560,residential_elderly_disabled,,outside_all_perimeters,06019005522,0.0715,0.0874,0.5317,0.2313,0.026
RED-000128,residential_elderly_disabled,,outside_all_perimeters,06019005524,0.1646,0.2137,0.6113,0.2479,0.0546
RED-020838,residential_elderly_disabled,,outside_all_perimeters,06019005524,0.1646,0.2137,0.6113,0.2479,0.0546
RED-010199,residential_elderly_disabled,,outside_all_perimeters,06019005529,0.0274,0.0804,0.3299,0.253,0.0066
RED-016554,residential_elderly_disabled,,outside_all_perimeters,06019005505,0.18,0.1116,0.5508,0.316,0.1677
RED-008624,residential_elderly_disabled,,outside_all_perimeters,06019005522,0.0715,0.0874,0.5317,0.2313,0.026
RED-003320,residential_elderly_disabled,,outside_all_perimeters,06019005524,0.1646,0.2137,0.6113,0.2479,0.0546
RED-009561,residential_elderly_disabled,,outside_all_perimeters,06019005524,0.1646,0.2137,0.6113,0.2479,0.0546
RED-005903,residential_elderly_disabled,,outside_all_perimeters,06019005505,0.18,0.1116,0.5508,0.316,0.1677
RED-010291,residential_elderly_disabled,,outside_all_perimeters,06013333102,0.1642,0.1259,0.2558,0.2049,0.3077
RED-010754,residential_elderly_disabled,,outside_all_perimeters,06013302014,0.1459,0.0969,0.6414,0.3423,0.0764
RED-007335,residential_elderly_disabled,,outside_all_perimeters,06037541801,0.9282,0.9367,0.8006,0.973,0.7913
RED-005732,residential_elderly_disabled,,outside_all_perimeters,06073019208,0.3931,0.4938,0.2976,0.1296,0.4551
RED-018054,residential_elderly_disabled,,outside_all_perimeters,06019005405,0.5166,0.4163,0.8823,0.3629,0.3802
RED-017183,residential_elderly_disabled,,outside_all_perimeters,06097152701,0.5232,0.2191,0.8256,0.2386,0.8065
RED-000155,residential_elderly_disabled,,outside_all_perimeters,06013322000,0.3418,0.1965,0.7912,0.2925,0.3146
RED-016250,residential_elderly_disabled,,outside_all_perimeters,06097153103,0.6501,0.7104,0.7305,0.5592,0.401
RED-006377,residential_elderly_disabled,,outside_all_perimeters,06099000513,0.1112,0.1978,0.2418,0.4418,0.0626
RED-022680,residential_elderly_disabled,,outside_all_perimeters,06067009308,0.4808,0.421,0.8667,0.2373,0.3407
RED-007294,residential_elderly_disabled,,outside_all_perimeters,06067009308,0.4808,0.421,0.8667,0.2373,0.3407
RED-001476,residential_elderly_disabled,,outside_all_perimeters,06075030900,0.3042,0.1864,0.6183,0.4614,0.2874
RED-020695,residential_elderly_disabled,,outside_all_perimeters,06085504319,0.3175,0.1866,0.2535,0.8645,0.4242
RED-001888,residential_elderly_disabled,,outside_all_perimeters,06059021919,0.156,0.2388,0.3231,0.1194,0.1389
RED-016321,residential_elderly_disabled,,outside_all_perimeters,06067007701,0.8316,0.8504,0.8419,0.3763,0.7767
RED-015686,residential_elderly_disabled,,outside_all_perimeters,06095252911,0.3857,0.1835,0.3618,0.2107,0.8173
RED-000231,residential_elderly_disabled,,outside_all_perimeters,06059042333,0.147,0.1327,0.1787,0.1719,0.3108
RED-022520,residential_elderly_disabled,,outside_all_perimeters,06059042328,0.0996,0.4334,0.0885,0.0846,0.0376
RED-021295,residential_elderly_disabled,,outside_all_perimeters,06059042333,0.147,0.1327,0.1787,0.1719,0.3108
