FIPS,fire,category,drop,drop_pct
06037265601,EATON,residential_elderly_disabled,4.353225877450967e-07,0.00044600132743181323
06037265602,EATON,residential_elderly_disabled,8.983168900321635e-07,0.0009078376980305134
06037265701,EATON,residential_elderly_disabled,9.086983204377286e-06,0.00903486081005798
06037265702,EATON,residential_elderly_disabled,5.720658315481489e-06,0.005681321770573791
06037267101,EATON,residential_elderly_disabled,6.852532675365913e-07,0.0007121557840178446
06037267102,EATON,residential_elderly_disabled,4.481332698490751e-06,0.0045852040915070206
06037267901,EATON,residential_elderly_disabled,1.332717153987076e-05,0.013455324354595065
06037267902,EATON,residential_elderly_disabled,2.567050614699965e-06,0.0026835583959162576
06037269000,EATON,residential_elderly_disabled,1.153950145471105e-05,0.012185846623160506
06037269100,EATON,residential_elderly_disabled,3.940168056215353e-05,0.03991867934270672
06037269300,EATON,residential_elderly_disabled,2.8216294025785506e-06,0.0030160464958589595
06037269500,EATON,residential_elderly_disabled,2.75616300965514e-05,0.02885546743782365
06037269601,EATON,residential_elderly_disabled,5.533687766487348e-05,0.058044144235746276
06037269602,EATON,residential_elderly_disabled,4.269415882074805e-05,0.04462025270570065
06037269700,EATON,residential_elderly_disabled,2.8356388151632544e-05,0.03034229330261349
06037269800,EATON,residential_elderly_disabled,9.377127266270903e-06,0.010231806001257058
06037269903,EATON,residential_elderly_disabled,1.7108311137474347e-07,0.00019615160910482584
06037269905,EATON,residential_elderly_disabled,1.0439819998776237e-06,0.0011878389547801441
06037269906,EATON,residential_elderly_disabled,1.608345984063387e-06,0.0018100153113186916
06037269907,EATON,residential_elderly_disabled,1.423488817892616e-06,0.00158701517596768
06037269908,EATON,residential_elderly_disabled,2.6869998838961475e-07,0.0002991349695921381
06037269909,EATON,residential_elderly_disabled,2.1750515501508187e-07,0.00024521670491146376
06037270101,EATON,residential_elderly_disabled,7.907983743876851e-06,0.008739752352793775
06037270102,EATON,residential_elderly_disabled,4.101084103960617e-06,0.004586534863104368
06037270200,EATON,residential_elderly_disabled,3.412881171255696e-05,0.03678797120260349
06037270300,EATON,residential_elderly_disabled,7.878297802511278e-05,0.08306382601069598
06037300100,EATON,residential_elderly_disabled,0.0006726617486729541,1.022968808205213
06037300200,EATON,residential_elderly_disabled,0.0006845950929348203,0.9665260275437842
06037300301,EATON,residential_elderly_disabled,0.0006163739586575929,0.929853419914437
06037300400,EATON,residential_elderly_disabled,0.0006367405602779303,0.8580820785491439
06037300501,EATON,residential_elderly_disabled,0.0006889003182915071,0.9387494326644744
06037300503,EATON,residential_elderly_disabled,0.0007241440956632225,0.9826421386414772
06037300601,EATON,residential_elderly_disabled,0.0006868946438531767,0.911772155357602
06037300602,EATON,residential_elderly_disabled,0.0007156897543200989,0.9341239642476182
06037300701,EATON,residential_elderly_disabled,0.0006729040860809057,0.8313500675790777
06037300702,EATON,residential_elderly_disabled,0.0006591966671386375,0.7586475245218467
06037300800,EATON,residential_elderly_disabled,0.00075235814787402,0.9564165920179819
06037300901,EATON,residential_elderly_disabled,0.0007767870019991139,0.9755039218804823
06037300902,EATON,residential_elderly_disabled,0.0007777094365372604,0.9515309406037055
06037301000,EATON,residential_elderly_disabled,0.0007204454946075522,0.82835402871944
06037301100,EATON,residential_elderly_disabled,0.0006884484078749575,0.7733198091167024
06037301203,EATON,residential_elderly_disabled,0.000653908832302281,0.7183489640425742
06037301204,EATON,residential_elderly_disabled,0.00065472098605997,0.714243326018963
06037301205,EATON,residential_elderly_disabled,0.0006217148713017118,0.6693147318467101
06037301206,EATON,residential_elderly_disabled,0.0006209286777072011,0.6627212333429174
06037301300,EATON,residential_elderly_disabled,0.0006279343586544562,0.6875389773743434
06037301400,EATON,residential_elderly_disabled,0.0005938466799235522,0.6408575075076164
06037301501,EATON,residential_elderly_disabled,0.0005822234821305968,0.6147088595227369
06037301502,EATON,residential_elderly_disabled,0.0005761019017443667,0.6024343842975919
06037301601,EATON,residential_elderly_disabled,0.0005715303569413599,0.5888550111315051
06037301602,EATON,residential_elderly_disabled,0.0005393821442333738,0.5415739013451621
06037301701,EATON,residential_elderly_disabled,0.0006144260896598602,0.6486797243509858
06037301702,EATON,residential_elderly_disabled,0.0006217044581881771,0.6551785607347682
06037301801,EATON,residential_elderly_disabled,0.0006506715950050344,0.7021633900983933
06037301802,EATON,residential_elderly_disabled,0.0006458725792793448,0.6903696872027352
06037301901,EATON,residential_elderly_disabled,0.0006717195102102513,0.7364633941931031
06037301902,EATON,residential_elderly_disabled,0.0006922246345852698,0.7720290706569815
06037302002,EATON,residential_elderly_disabled,0.0006693888832040975,0.7281863166912057
06037302003,EATON,residential_elderly_disabled,0.0006850414384523825,0.7545469916279383
06037302004,EATON,residential_elderly_disabled,0.0006972959375621622,0.7764643040293164
06037302102,EATON,residential_elderly_disabled,0.0006870910468202611,0.7528186734650676
06037302103,EATON,residential_elderly_disabled,0.0006927336340557635,0.7647400356890228
06037302104,EATON,residential_elderly_disabled,0.0007089879407118453,0.7960841293027154
06037302201,EATON,residential_elderly_disabled,0.0006700243696650657,0.7265562990808011
06037302202,EATON,residential_elderly_disabled,0.0006657215398722839,0.7180259125296674
06037302301,EATON,residential_elderly_disabled,0.0006322475173528747,0.6674586925750194
06037302302,EATON,residential_elderly_disabled,0.0006315388097350823,0.6649129171238048
06037302401,EATON,residential_elderly_disabled,0.0006260689058592985,0.6558525999400268
06037302503,EATON,residential_elderly_disabled,0.0006650152167171852,0.716088662392162
06037302504,EATON,residential_elderly_disabled,0.0006574248726798739,0.7035688479937594
06037302505,EATON,residential_elderly_disabled,0.0006367897664010416,0.6719996895786008
06037302506,EATON,residential_elderly_disabled,0.0006560862837516571,0.7014365813598138
06037310100,EATON,residential_elderly_disabled,0.000516143033927795,0.5617375559570994
06037310201,EATON,residential_elderly_disabled,0.0005260181562965138,0.5508986116692539
06037310202,EATON,residential_elderly_disabled,0.0005548083630805604,0.5864586521848358
06037310300,EATON,residential_elderly_disabled,0.00047975203451826554,0.493700932005972
06037310400,EATON,residential_elderly_disabled,0.0004168225721113854,0.41403031128641987
06037310501,EATON,residential_elderly_disabled,0.000405342667274017,0.39262629299656804
06037310601,EATON,residential_elderly_disabled,0.0004488986603518103,0.4460341725586357
06037310602,EATON,residential_elderly_disabled,0.0004812553308120615,0.4872484570498196
06037310701,EATON,residential_elderly_disabled,0.0004998467651401618,0.5054622432680715
06037310703,EATON,residential_elderly_disabled,0.0005408849705442716,0.5536919096891388
06037310704,EATON,residential_elderly_disabled,0.0005270084588923169,0.5409336191636688
06037310705,EATON,residential_elderly_disabled,0.0005140316829155931,0.5190998976982975
06037310800,EATON,residential_elderly_disabled,0.000465809180273306,0.45193429386125217
06037310900,EATON,residential_elderly_disabled,0.0004374601350116095,0.42178394153526155
06037311000,EATON,residential_elderly_disabled,0.0003912343841984243,0.36973472002867863
06037311100,EATON,residential_elderly_disabled,0.0003511733618599901,0.32585362787044453
06037311200,EATON,residential_elderly_disabled,0.0003556381766797417,0.3255852542337323
06037311300,EATON,residential_elderly_disabled,0.0003930603384909639,0.3665425850699383
06037311400,EATON,residential_elderly_disabled,0.0003662374615358722,0.3339319914619549
06037311500,EATON,residential_elderly_disabled,0.0004073850535620228,0.37889115926936695
06037311601,EATON,residential_elderly_disabled,0.0004156891693177801,0.38577930400733546
06037311602,EATON,residential_elderly_disabled,0.00037573198254612896,0.34243202334575074
06037311700,EATON,residential_elderly_disabled,0.0004701964123665133,0.4512864589998544
06037311801,EATON,residential_elderly_disabled,0.0005170270887565136,0.5135636161435958
06037311802,EATON,residential_elderly_disabled,0.000504451171476502,0.5002136541739408
06037320101,EATON,residential_elderly_disabled,1.6830061503312144e-05,0.019075476077528766
06037320102,EATON,residential_elderly_disabled,3.549031416979758e-05,0.039700326069520495
06037320201,EATON,residential_elderly_disabled,1.6124126329582913e-05,0.017133705729038686
06037320202,EATON,residential_elderly_disabled,2.01644546061999e-05,0.0219263103690188
06037320300,EATON,residential_elderly_disabled,1.1194517533338077e-05,0.011610705408470113
06037400304,EATON,residential_elderly_disabled,4.0496879352125024e-05,0.05147083643688721
06037400402,EATON,residential_elderly_disabled,0.00011287935608878902,0.15421473742761568
06037400403,EATON,residential_elderly_disabled,4.677613746075048e-05,0.06590391802771378
06037400404,EATON,residential_elderly_disabled,0.00012500310275313233,0.18735740266121834
06037400501,EATON,residential_elderly_disabled,0.0002869001908572868,0.4241828770402607
06037400602,EATON,residential_elderly_disabled,0.00042905829653508605,0.5972471765837785
06037400603,EATON,residential_elderly_disabled,0.0004858854153783828,0.7234424813727114
06037400605,EATON,residential_elderly_disabled,0.0003985422996591452,0.570408144493291
06037400801,EATON,residential_elderly_disabled,0.0003256435546020872,0.44245702274268317
06037401001,EATON,residential_elderly_disabled,0.00022346623586023671,0.30746085406411133
06037401002,EATON,residential_elderly_disabled,0.0002738444962028785,0.37669891621105467
06037401101,EATON,residential_elderly_disabled,0.00021485653484642057,0.28129035050090007
06037401102,EATON,residential_elderly_disabled,0.00026617124826224626,0.3535910658461314
06037401201,EATON,residential_elderly_disabled,0.0001377789054679879,0.18079886583748792
06037401202,EATON,residential_elderly_disabled,0.0001244474281276743,0.15891250362698425
06037401203,EATON,residential_elderly_disabled,0.00019841671546665292,0.25066905219452484
06037401303,EATON,residential_elderly_disabled,3.241581271567153e-05,0.03865417143875235
06037401304,EATON,residential_elderly_disabled,5.753621778568044e-05,0.06965111270089651
06037401311,EATON,residential_elderly_disabled,7.121475530989647e-05,0.09120906473290855
06037401312,EATON,residential_elderly_disabled,9.449692096877475e-05,0.11708269578161908
06037402403,EATON,residential_elderly_disabled,1.5244354304006078e-05,0.017736989530521944
06037402404,EATON,residential_elderly_disabled,3.382055702971599e-05,0.039434369340006985
06037403326,EATON,residential_elderly_disabled,1.9624261213438013e-05,0.02139593507458045
06037403327,EATON,residential_elderly_disabled,1.0957169219962241e-05,0.012217646469591526
06037403401,EATON,residential_elderly_disabled,6.373564416370405e-05,0.06993618858490425
06037403402,EATON,residential_elderly_disabled,4.755869940664221e-05,0.05267886049612654
06037403403,EATON,residential_elderly_disabled,4.331878138302497e-05,0.048997600676432655
06037403404,EATON,residential_elderly_disabled,5.9922733334564406e-05,0.06700824904365195
06037403407,EATON,residential_elderly_disabled,0.0001134183314525409,0.12720344853193202
06037403408,EATON,residential_elderly_disabled,0.00010697074882200888,0.11829673963687912
06037403409,EATON,residential_elderly_disabled,7.320116645419668e-05,0.08391782626010626
06037403500,EATON,residential_elderly_disabled,0.00010578486197182945,0.12275872856704036
06037403601,EATON,residential_elderly_disabled,0.0001557432362140725,0.1832795266131766
06037403702,EATON,residential_elderly_disabled,0.00017700855132686725,0.21348896691642463
06037403703,EATON,residential_elderly_disabled,0.0001374689782475219,0.1670325343795259
06037403721,EATON,residential_elderly_disabled,0.00025428366071252837,0.30969696500936283
06037403722,EATON,residential_elderly_disabled,0.00021963354630275545,0.2631131808211365
06037403801,EATON,residential_elderly_disabled,0.00023180922199033714,0.2863306321047528
06037403802,EATON,residential_elderly_disabled,0.00015203246704402392,0.18859642929645792
06037403901,EATON,residential_elderly_disabled,0.0002796527406657248,0.36178951004828014
06037403902,EATON,residential_elderly_disabled,0.0002633933846036678,0.3326155558685752
06037404000,EATON,residential_elderly_disabled,0.0003150681337496779,0.40138970077159997
06037404100,EATON,residential_elderly_disabled,0.0003470693265368617,0.444102463459379
06037404201,EATON,residential_elderly_disabled,0.0003663731694084609,0.4854077397854172
06037404203,EATON,residential_elderly_disabled,0.0003301016273853305,0.4332642231192427
06037404301,EATON,residential_elderly_disabled,0.00039862726150061747,0.5327346706291783
06037404302,EATON,residential_elderly_disabled,0.00038314914810588286,0.4976503357665989
06037404401,EATON,residential_elderly_disabled,0.00044231108742657214,0.5997422201949848
06037404402,EATON,residential_elderly_disabled,0.0004519657383347157,0.5985534520640389
06037404501,EATON,residential_elderly_disabled,0.000434165425857736,0.559383752290001
06037404503,EATON,residential_elderly_disabled,0.00040090641500283025,0.5127972336973534
06037404504,EATON,residential_elderly_disabled,0.00037127252549438723,0.47248984321457577
06037404600,EATON,residential_elderly_disabled,0.0005617652378923409,0.7420803910071964
06037404701,EATON,residential_elderly_disabled,0.0005503003317658201,0.6616417644470806
06037404702,EATON,residential_elderly_disabled,0.0005208381871292266,0.6228831378969056
06037404703,EATON,residential_elderly_disabled,0.0005123024832755528,0.6057782453132152
06037404804,EATON,residential_elderly_disabled,0.0005267303754154757,0.6385179054929015
06037404805,EATON,residential_elderly_disabled,0.0005160525558677172,0.6292327875860194
06037404806,EATON,residential_elderly_disabled,0.00047996803827542547,0.5718930602755434
06037404901,EATON,residential_elderly_disabled,0.00056391662379195,0.7148888120714165
06037404902,EATON,residential_elderly_disabled,0.000549124083786528,0.6811227606588334
06037404903,EATON,residential_elderly_disabled,0.0005342439244940426,0.662386590039556
06037405001,EATON,residential_elderly_disabled,0.0005526249318214746,0.7120558760191223
06037405002,EATON,residential_elderly_disabled,0.0005037350513471938,0.6441517626745478
06037405101,EATON,residential_elderly_disabled,0.00052472281752348,0.6622634002721185
06037405102,EATON,residential_elderly_disabled,0.0005119731067999173,0.6357168410110096
06037405201,EATON,residential_elderly_disabled,0.0004697096990117077,0.5747105858175495
06037405202,EATON,residential_elderly_disabled,0.0004932730203025177,0.6002598144981044
06037405203,EATON,residential_elderly_disabled,0.00046488771629345324,0.5586895643767267
06037405301,EATON,residential_elderly_disabled,0.0004474477134568229,0.5486828692681146
06037405302,EATON,residential_elderly_disabled,0.00042901490615135656,0.5131321550046332
06037405400,EATON,residential_elderly_disabled,0.00042721598001279834,0.5268682683035525
06037405500,EATON,residential_elderly_disabled,0.0003888902304402593,0.465209204218
06037405600,EATON,residential_elderly_disabled,0.00035056735992432177,0.41800623689217836
06037405701,EATON,residential_elderly_disabled,0.0003992561469240818,0.49299112863544264
06037405702,EATON,residential_elderly_disabled,0.00036651303452037246,0.44837864265033406
06037405800,EATON,residential_elderly_disabled,0.0003903886960897553,0.49051963494700357
06037405900,EATON,residential_elderly_disabled,0.000312960060518331,0.38858894768919594
06037406000,EATON,residential_elderly_disabled,0.00033096879366736106,0.4029554299917525
06037406101,EATON,residential_elderly_disabled,0.00029184212648647093,0.3524444444113839
06037406103,EATON,residential_elderly_disabled,0.0002708155839460389,0.32070838989642836
06037406201,EATON,residential_elderly_disabled,0.0003110952878903396,0.3681882569460859
06037406300,EATON,residential_elderly_disabled,0.00017981600064980352,0.20631668574254677
06037406413,EATON,residential_elderly_disabled,0.00025919931259333137,0.2990512433502916
06037406500,EATON,residential_elderly_disabled,0.00032157182029938656,0.37357919714492216
06037406601,EATON,residential_elderly_disabled,0.0002922999627300643,0.3339037003007787
06037406602,EATON,residential_elderly_disabled,0.0003338028106456022,0.3813684106070661
06037406701,EATON,residential_elderly_disabled,0.0003777887538654003,0.43442228849512027
06037406702,EATON,residential_elderly_disabled,0.0003808599266348748,0.44460796334899955
06037406801,EATON,residential_elderly_disabled,0.0004226162246270827,0.4948097455128528
06037406903,EATON,residential_elderly_disabled,0.00043858194105084777,0.5096658219826762
06037407001,EATON,residential_elderly_disabled,0.0004731630263691196,0.5542703801476149
06037407002,EATON,residential_elderly_disabled,0.0004905698922723428,0.5707744475359244
06037407101,EATON,residential_elderly_disabled,0.0004221360840889824,0.48293174455683285
06037407102,EATON,residential_elderly_disabled,0.00041923659917558927,0.47714617516420615
06037407201,EATON,residential_elderly_disabled,0.0003637183942569496,0.40797919519900017
06037407202,EATON,residential_elderly_disabled,0.0003282768222486642,0.3656579991040711
06037407301,EATON,residential_elderly_disabled,0.0003807061394356126,0.432627622731613
06037407302,EATON,residential_elderly_disabled,0.0003666793343822713,0.41321187793598557
06037407400,EATON,residential_elderly_disabled,0.00039959091411898555,0.4590781699503909
06037407501,EATON,residential_elderly_disabled,0.00035543835098700695,0.4031814150026062
06037407502,EATON,residential_elderly_disabled,0.000320212527536437,0.36052199841222915
06037407601,EATON,residential_elderly_disabled,0.0003251129205116348,0.36405580131183607
06037407602,EATON,residential_elderly_disabled,0.00029681284597970917,0.32878269148698314
06037407701,EATON,residential_elderly_disabled,0.00019824416742931727,0.21406679034526405
06037407702,EATON,residential_elderly_disabled,0.00026468066113126556,0.28917846165116345
06037407801,EATON,residential_elderly_disabled,0.00022984629462223632,0.2530496920458582
06037407802,EATON,residential_elderly_disabled,0.0002438956693818294,0.2671675006545439
06037407901,EATON,residential_elderly_disabled,0.0002923141860134995,0.3275546273704657
06037407902,EATON,residential_elderly_disabled,0.0002633327689919482,0.29356185321088024
06037408003,EATON,residential_elderly_disabled,0.0002673225369764433,0.30131693149594646
06037408004,EATON,residential_elderly_disabled,0.0002373699141540771,0.2642848703465546
06037408005,EATON,residential_elderly_disabled,0.00020467355519623092,0.23119730440305783
06037408006,EATON,residential_elderly_disabled,0.00018340435836631077,0.20384390017820267
06037408133,EATON,residential_elderly_disabled,0.00017428738505068474,0.19081155037280087
06037408134,EATON,residential_elderly_disabled,0.00013772195256111865,0.15117380544929387
06037408135,EATON,residential_elderly_disabled,0.00012094989321027942,0.13194761578707223
06037408136,EATON,residential_elderly_disabled,6.474200400089561e-05,0.07070199872294207
06037408137,EATON,residential_elderly_disabled,7.665262005219947e-05,0.08345822749738961
06037408138,EATON,residential_elderly_disabled,0.00017815801829249635,0.1936846549021229
06037408139,EATON,residential_elderly_disabled,0.00014756559507479893,0.1593679340875651
06037408140,EATON,residential_elderly_disabled,0.00011650357725925311,0.12595042047432908
06037408141,EATON,residential_elderly_disabled,9.215305162696056e-05,0.1000917008396756
06037408212,EATON,residential_elderly_disabled,4.574379732484475e-05,0.04939655485863611
06037408213,EATON,residential_elderly_disabled,6.880568040298724e-05,0.0734734475657218
06037408301,EATON,residential_elderly_disabled,0.0004608641336756282,0.5266871606045056
06037408302,EATON,residential_elderly_disabled,0.00048486833651029506,0.5534878501294782
06037408303,EATON,residential_elderly_disabled,0.0004424685598564998,0.4997419964991254
06037408401,EATON,residential_elderly_disabled,0.00034112990526892115,0.37513556368239975
06037408402,EATON,residential_elderly_disabled,0.00037493037761662806,0.41272488601485297
06037408503,EATON,residential_elderly_disabled,0.00021405873555735118,0.22758286980562475
06037408504,EATON,residential_elderly_disabled,0.00024287005928474956,0.2604675063879334
06037408505,EATON,residential_elderly_disabled,0.0002749294664735007,0.2962785597029612
06037408623,EATON,residential_elderly_disabled,0.00015085731608456855,0.16026226263934912
06037408624,EATON,residential_elderly_disabled,0.00017209300739482567,0.18289274137816816
06037408625,EATON,residential_elderly_disabled,0.00018589738380376885,0.1973055296931621
06037408626,EATON,residential_elderly_disabled,8.631525333336198e-05,0.09125630033991784
06037408627,EATON,residential_elderly_disabled,7.451774681577108e-05,0.0783611743799891
06037408628,EATON,residential_elderly_disabled,0.00012419002673418243,0.13101740899569997
06037408629,EATON,residential_elderly_disabled,0.00013705569754731285,0.14413235398605181
06037408631,EATON,residential_elderly_disabled,0.0002201813658688128,0.23603591226838916
06037408705,EATON,residential_elderly_disabled,2.5030790050609907e-05,0.026859314038985792
06037408722,EATON,residential_elderly_disabled,3.308132174500272e-05,0.03490990468239469
06037408724,EATON,residential_elderly_disabled,6.146319864290837e-05,0.0652453876952882
06037408725,EATON,residential_elderly_disabled,4.5371920810593745e-05,0.04820431273805392
06037408900,EATON,residential_elderly_disabled,7.2465785515003585e-06,0.009398118133595357
06037409100,EATON,residential_elderly_disabled,0.0002642938351523551,0.28644957906639723
06037430003,EATON,residential_elderly_disabled,0.0005596062754487258,0.9175717060769648
06037430004,EATON,residential_elderly_disabled,0.0005951707061093093,0.857149175752774
06037430005,EATON,residential_elderly_disabled,0.000559052241029466,0.8038380346689029
06037430101,EATON,residential_elderly_disabled,0.0006318210852234089,0.9133508657640581
06037430102,EATON,residential_elderly_disabled,0.0006318207823112924,0.8865003898414368
06037430200,EATON,residential_elderly_disabled,0.0006277826691675545,0.960013024921022
06037430301,EATON,residential_elderly_disabled,0.0006884534477113106,1.16654479895426
06037430302,EATON,residential_elderly_disabled,0.000716213459819516,1.1070685399929792
06037430400,EATON,residential_elderly_disabled,0.0007662743095342542,1.2214819202698803
06037430501,EATON,residential_elderly_disabled,0.0008069534096910195,1.3313756240825714
06037430502,EATON,residential_elderly_disabled,0.0008088398450435848,1.2690678899960914
06037430600,EATON,residential_elderly_disabled,0.0007951433327530083,1.219236086587431
06037430701,EATON,residential_elderly_disabled,0.0007977878779783701,1.1561792377903966
06037430721,EATON,residential_elderly_disabled,0.0007705231002592423,1.116287826639464
06037430723,EATON,residential_elderly_disabled,0.0007824764067454619,1.0947314132885617
06037430724,EATON,residential_elderly_disabled,0.0007785168533477674,1.0789381491561536
06037430801,EATON,residential_elderly_disabled,0.0007446227962821714,1.0809399606320438
06037430802,EATON,residential_elderly_disabled,0.0007175519788972528,1.0031500080842906
06037430803,EATON,residential_elderly_disabled,0.0007044484260566777,0.953853812660151
06037430901,EATON,residential_elderly_disabled,0.0007209672859860679,1.0613127211245028
06037430902,EATON,residential_elderly_disabled,0.0007189646276572539,1.0340813261656443
06037431002,EATON,residential_elderly_disabled,0.0006635856923234267,0.9878798371047995
06037431003,EATON,residential_elderly_disabled,0.0007311031081295472,1.1033360310271931
06037431004,EATON,residential_elderly_disabled,0.0006978149350372847,1.0515550670864575
06037431100,EATON,residential_elderly_disabled,0.0006833982420428983,0.9863775012102939
06037431200,EATON,residential_elderly_disabled,0.0006614324445717555,0.914647782067465
06037431300,EATON,residential_elderly_disabled,0.0006888857899313293,0.9595272062624598
06037431400,EATON,residential_elderly_disabled,0.0006710892184812353,0.8948572459397921
06037431501,EATON,residential_elderly_disabled,0.0006896996845646233,0.8946136144380902
06037431502,EATON,residential_elderly_disabled,0.0006742756385426296,0.8789690877829887
06037431600,EATON,residential_elderly_disabled,0.0007273374691967772,0.9697424435303916
06037431701,EATON,residential_elderly_disabled,0.0007471220483799982,1.0271129383370659
06037431800,EATON,residential_elderly_disabled,0.0007692981194242558,1.0418491831440477
06037431900,EATON,residential_elderly_disabled,0.0007498502751069712,0.9910950276613454
06037432001,EATON,residential_elderly_disabled,0.0007132657166409041,0.931905679691083
06037432002,EATON,residential_elderly_disabled,0.0007318454357014082,0.9496748826057789
06037432101,EATON,residential_elderly_disabled,0.0006959177862297064,0.8942738883988773
06037432102,EATON,residential_elderly_disabled,0.0007084956909609408,0.8998904317826788
06037432201,EATON,residential_elderly_disabled,0.0007165610015881138,0.8842280935326858
06037432202,EATON,residential_elderly_disabled,0.0007017536215243111,0.869779318585642
06037432300,EATON,residential_elderly_disabled,0.0006748648716585165,0.8486360275843898
06037432401,EATON,residential_elderly_disabled,0.00064963000020206,0.8217094932306441
06037432402,EATON,residential_elderly_disabled,0.0006457339746049316,0.8066881835847556
06037432501,EATON,residential_elderly_disabled,0.0006378698140416402,0.8098866529220917
06037432502,EATON,residential_elderly_disabled,0.000622888054022039,0.7940064384467647
06037432601,EATON,residential_elderly_disabled,0.0006133051159919223,0.7575514540943857
06037432602,EATON,residential_elderly_disabled,0.000594093088168571,0.7311369944378259
06037432700,EATON,residential_elderly_disabled,0.0006312927568199823,0.7739518558849017
06037432801,EATON,residential_elderly_disabled,0.0006521136910098839,0.8024361210530236
06037432802,EATON,residential_elderly_disabled,0.0006653634221359421,0.8210112936976791
06037432901,EATON,residential_elderly_disabled,0.0006776532046885744,0.8250550981816573
06037432902,EATON,residential_elderly_disabled,0.0006726572826259299,0.8279907588366254
06037433103,EATON,residential_elderly_disabled,0.0006400557375377769,0.7711017096828082
06037433200,EATON,residential_elderly_disabled,0.0006110780025213981,0.7372498767407495
06037433302,EATON,residential_elderly_disabled,0.0005587434181770159,0.6628810713559182
06037433304,EATON,residential_elderly_disabled,0.0005925667211315674,0.7156566406023221
06037433305,EATON,residential_elderly_disabled,0.0005778172705068505,0.6951769018820156
06037433306,EATON,residential_elderly_disabled,0.0005717103587967114,0.6884907350699293
06037433307,EATON,residential_elderly_disabled,0.0005600581316098982,0.6699750295166352
06037433402,EATON,residential_elderly_disabled,0.0005823474697605596,0.6913071338254685
06037433403,EATON,residential_elderly_disabled,0.0005803662312359354,0.6912678244690124
06037433505,EATON,residential_elderly_disabled,0.0006043269745139425,0.7197181415808896
06037433506,EATON,residential_elderly_disabled,0.0006108050544193997,0.7191703606196155
06037433601,EATON,residential_elderly_disabled,0.0006535315646551071,0.778290426349485
06037433602,EATON,residential_elderly_disabled,0.0006263560650190395,0.733538595148554
06037433803,EATON,residential_elderly_disabled,0.0005278860098760116,0.6056835911627547
06037433804,EATON,residential_elderly_disabled,0.0005526474834966166,0.6447651032925238
06037433901,EATON,residential_elderly_disabled,0.0005560501261298983,0.6562716110126295
06037433903,EATON,residential_elderly_disabled,0.0005506305438266465,0.6448819822672522
06037434001,EATON,residential_elderly_disabled,0.0005247393619141961,0.611104292133742
06037434003,EATON,residential_elderly_disabled,0.0005204981532328337,0.6022959828077872
06037434004,EATON,residential_elderly_disabled,0.0005132951094872446,0.5889804145540353
06037434100,EATON,residential_elderly_disabled,0.0005741564303798819,0.6707689439117456
06037460001,EATON,residential_elderly_disabled,0.0008467103835806154,1.3703907106553892
06037460002,EATON,residential_elderly_disabled,0.0008340176474580808,1.3186849554218834
06037460101,EATON,residential_elderly_disabled,0.000855470226134203,1.4043008750355612
06037460200,EATON,residential_elderly_disabled,0.0008486315186583943,1.3886961088622367
06037460301,EATON,residential_elderly_disabled,0.0008330687644714963,1.35870630434184
06037460302,EATON,residential_elderly_disabled,0.0008389204744306646,1.2802764339564527
06037460401,EATON,residential_elderly_disabled,0.0008012906754396192,1.2742624710759365
06037460501,EATON,residential_elderly_disabled,0.0007820015957021189,1.2056706547556468
06037460502,EATON,residential_elderly_disabled,0.000788685564694962,1.1530303069774037
06037460601,EATON,residential_elderly_disabled,0.0007309441057431818,1.0727307284661594
06037460700,EATON,residential_elderly_disabled,0.0007920430215282684,1.0973084470847827
06037460800,EATON,residential_elderly_disabled,0.0008155574408415364,1.0647817631930432
06037460900,EATON,residential_elderly_disabled,0.0008382750233603505,1.187142118575021
06037461000,EATON,residential_elderly_disabled,0.0008385554020898072,1.232615277451614
06037461100,EATON,residential_elderly_disabled,0.0008518113867502921,1.2960322346828577
06037461200,EATON,residential_elderly_disabled,0.0008572328234430868,1.3374850531667102
06037461300,EATON,residential_elderly_disabled,0.000855919384478398,1.3059724030402782
06037461400,EATON,residential_elderly_disabled,0.0008555807451861889,1.2723174529455012
06037461501,EATON,residential_elderly_disabled,0.0008527285387349177,1.2511014283689514
06037461502,EATON,residential_elderly_disabled,0.0008485961823790236,1.2308466447152002
06037461600,EATON,residential_elderly_disabled,0.0008365209793035565,1.1389441756761929
06037461700,EATON,residential_elderly_disabled,0.0008274659607177626,1.0965200333361917
06037461901,EATON,residential_elderly_disabled,0.0008365304658532363,1.1251333961964134
06037461902,EATON,residential_elderly_disabled,0.0008319574040786205,1.1018294413616725
06037462001,EATON,residential_elderly_disabled,0.0008455184445641874,1.1810270762366846
06037462002,EATON,residential_elderly_disabled,0.0008429066196971422,1.1677974718926587
06037462100,EATON,residential_elderly_disabled,0.0008486680080923043,1.1988452421662568
06037462201,EATON,residential_elderly_disabled,0.0008429657455637803,1.157833267780602
06037462202,EATON,residential_elderly_disabled,0.000837711036964916,1.1292361596641418
06037462301,EATON,residential_elderly_disabled,0.000845876937653209,1.18007417914411
06037462302,EATON,residential_elderly_disabled,0.0008406941086753024,1.150661811145444
06037462400,EATON,residential_elderly_disabled,0.0008516388963780658,1.2231831278889669
06037462500,EATON,residential_elderly_disabled,0.0008507107437424156,1.2739411761624453
06037462600,EATON,residential_elderly_disabled,0.0008507266793415526,1.2330538258707204
06037462700,EATON,residential_elderly_disabled,0.0008440059526770897,1.183859093854969
